st_level,graph_id,name,weight,acronym,parent_structure_id,graph_order,sphinx_id,hemisphere_id,safe_name,color_hex_triplet,structure_id_path,failed,depth,neuro_name_structure_id_path,neuro_name_structure_id,structure_name_facet,failed_facet,id,ontology_id,atlas_id
,1,Cerebellar cortex,8690,CBX,512,998,999,3,Cerebellar cortex,F0F080,/997/8/512/528/,FALSE,3,,,1183639712,734881840,528,1,65
,1,Vermal regions,8690,VERM,528,999,1000,3,Vermal regions,FFFC91,/997/8/512/528/645/,FALSE,4,,,210800080,734881840,645,1,363
,1,Lingula (I),8690,LING,645,1000,1001,3,Lingula (I),FFFC91,/997/8/512/528/645/912/,FALSE,5,,,1157192956,734881840,912,1,396
,1,"Lingula (I), molecular layer",8690,LINGmo,912,1001,1002,3,Lingula (I) molecular layer,FFFC91,/997/8/512/528/645/912/10707/,FALSE,6,,,3473711823,734881840,10707,1,
,1,"Lingula (I), Purkinje layer",8690,LINGpu,912,1002,1003,3,Lingula (I) Purkinje layer,FFFC91,/997/8/512/528/645/912/10706/,FALSE,6,,,3462350943,734881840,10706,1,
,1,"Lingula (I), granular layer",8690,LINGgr,912,1003,1004,3,Lingula (I) granular layer,ECE754,/997/8/512/528/645/912/10705/,FALSE,6,,,2610021579,734881840,10705,1,
,1,Central lobule,8690,CENT,645,1004,1005,3,Central lobule,FFFC91,/997/8/512/528/645/920/,FALSE,5,,,3534428959,734881840,920,1,397
,1,Lobule II,8690,CENT2,920,1005,1006,3,Lobule II,FFFC91,/997/8/512/528/645/920/976/,FALSE,6,,,3597550065,734881840,976,1,404
,1,"Lobule II, molecular layer",8690,CENT2mo,976,1006,1007,3,Lobule II molecular layer,FFFC91,/997/8/512/528/645/920/976/10710/,FALSE,7,,,2316780061,734881840,10710,1,
,1,"Lobule II, Purkinje layer",8690,CENT2pu,976,1007,1008,3,Lobule II Purkinje layer,FFFC91,/997/8/512/528/645/920/976/10709/,FALSE,7,,,182710130,734881840,10709,1,
,1,"Lobule II, granular layer",8690,CENT2gr,976,1008,1009,3,Lobule II granular layer,ECE754,/997/8/512/528/645/920/976/10708/,FALSE,7,,,1596810214,734881840,10708,1,
,1,Lobule III,8690,CENT3,920,1009,1010,3,Lobule III,FFFC91,/997/8/512/528/645/920/984/,FALSE,6,,,393132658,734881840,984,1,405
,1,"Lobule III, molecular layer",8690,CENT3mo,984,1010,1011,3,Lobule III molecular layer,FFFC91,/997/8/512/528/645/920/984/10713/,FALSE,7,,,2843540171,734881840,10713,1,
,1,"Lobule III, Purkinje layer",8690,CENT3pu,984,1011,1012,3,Lobule III Purkinje layer,FFFC91,/997/8/512/528/645/920/984/10712/,FALSE,7,,,3090974341,734881840,10712,1,
,1,"Lobule III, granular layer",8690,CENT3gr,984,1012,1013,3,Lobule III granular layer,ECE754,/997/8/512/528/645/920/984/10711/,FALSE,7,,,3992062481,734881840,10711,1,
,1,Culmen,8690,CUL,645,1013,1014,3,Culmen,FFFC91,/997/8/512/528/645/928/,FALSE,5,,,2319676843,734881840,928,1,398
,1,Lobule IV,8690,CUL4,928,1014,1015,3,Lobule IV,FFFC91,/997/8/512/528/645/928/992/,FALSE,6,,,1533430788,734881840,992,1,406
,1,"Lobule IV, molecular layer",8690,CUL4mo,992,1015,1016,3,Lobule IV molecular layer,FFFC91,/997/8/512/528/645/928/992/10716/,FALSE,7,,,1539631285,734881840,10716,1,
,1,"Lobule IV, Purkinje layer",8690,CUL4pu,992,1016,1017,3,Lobule IV Purkinje layer,FFFC91,/997/8/512/528/645/928/992/10715/,FALSE,7,,,1647228630,734881840,10715,1,
,1,"Lobule IV, granular layer",8690,CUL4gr,992,1017,1018,3,Lobule IV granular layer,ECE754,/997/8/512/528/645/928/992/10714/,FALSE,7,,,937441858,734881840,10714,1,
,1,Lobule V,8690,CUL5,928,1018,1019,3,Lobule V,FFFC91,/997/8/512/528/645/928/1001/,FALSE,6,,,981492794,734881840,1001,1,407
,1,"Lobule V, molecular layer",8690,CUL5mo,1001,1019,1020,3,Lobule V molecular layer,FFFC91,/997/8/512/528/645/928/1001/10719/,FALSE,7,,,3910893890,734881840,10719,1,
,1,"Lobule V, Purkinje layer",8690,CUL5pu,1001,1020,1021,3,Lobule V Purkinje layer,FFFC91,/997/8/512/528/645/928/1001/10718/,FALSE,7,,,5007727,734881840,10718,1,
,1,"Lobule V, granular layer",8690,CUL5gr,1001,1021,1022,3,Lobule V granular layer,ECE754,/997/8/512/528/645/928/1001/10717/,FALSE,7,,,1434641915,734881840,10717,1,
,1,Lobules IV-V,8690,"CUL4, 5",928,1022,1023,3,Lobules IV-V,FFFC91,/997/8/512/528/645/928/1091/,FALSE,6,,,3691274609,734881840,1091,1,843
,1,"Lobules IV-V, molecular layer",8690,"CUL4, 5mo",1091,1023,1024,3,Lobules IV-V molecular layer,FFFC91,/997/8/512/528/645/928/1091/10722/,FALSE,7,,,983212771,734881840,10722,1,
,1,"Lobules IV-V, Purkinje layer",8690,"CUL4, 5pu",1091,1024,1025,3,Lobules IV-V Purkinje layer,FFFC91,/997/8/512/528/645/928/1091/10721/,FALSE,7,,,1469788936,734881840,10721,1,
,1,"Lobules IV-V, granular layer",8690,"CUL4, 5gr",1091,1025,1026,3,Lobules IV-V granular layer,ECE754,/997/8/512/528/645/928/1091/10720/,FALSE,7,,,39174044,734881840,10720,1,
,1,Declive (VI),8690,DEC,645,1026,1027,3,Declive (VI),FFFC91,/997/8/512/528/645/936/,FALSE,5,,,1592716230,734881840,936,1,399
,1,"Declive (VI), molecular layer",8690,DECmo,936,1027,1028,3,Declive (VI) molecular layer,FFFC91,/997/8/512/528/645/936/10725/,FALSE,6,,,1587631392,734881840,10725,1,
,1,"Declive (VI), Purkinje layer",8690,DECpu,936,1028,1029,3,Declive (VI) Purkinje layer,FFFC91,/997/8/512/528/645/936/10724/,FALSE,6,,,130297873,734881840,10724,1,
,1,"Declive (VI), granular layer",8690,DECgr,936,1029,1030,3,Declive (VI) granular layer,ECE754,/997/8/512/528/645/936/10723/,FALSE,6,,,1376435333,734881840,10723,1,
,1,Folium-tuber vermis (VII),8690,FOTU,645,1030,1031,3,Folium-tuber vermis (VII),FFFC91,/997/8/512/528/645/944/,FALSE,5,,,1120315048,734881840,944,1,400
,1,"Folium-tuber vermis (VII), molecular layer",8690,FOTUmo,944,1031,1032,3,Folium-tuber vermis (VII) molecular layer,FFFC91,/997/8/512/528/645/944/10728/,FALSE,6,,,2702663346,734881840,10728,1,
,1,"Folium-tuber vermis (VII), Purkinje layer",8690,FOTUpu,944,1032,1033,3,Folium-tuber vermis (VII) Purkinje layer,FFFC91,/997/8/512/528/645/944/10727/,FALSE,6,,,3198538440,734881840,10727,1,
,1,"Folium-tuber vermis (VII), granular layer",8690,FOTUgr,944,1033,1034,3,Folium-tuber vermis (VII) granular layer,ECE754,/997/8/512/528/645/944/10726/,FALSE,6,,,3949682268,734881840,10726,1,
,1,Pyramus (VIII),8690,PYR,645,1034,1035,3,Pyramus (VIII),FFFC91,/997/8/512/528/645/951/,FALSE,5,,,1195853048,734881840,951,1,401
,1,"Pyramus (VIII), molecular layer",8690,PYRmo,951,1035,1036,3,Pyramus (VIII) molecular layer,FFFC91,/997/8/512/528/645/951/10731/,FALSE,6,,,3458346904,734881840,10731,1,
,1,"Pyramus (VIII), Purkinje layer",8690,PYRpu,951,1036,1037,3,Pyramus (VIII) Purkinje layer,FFFC91,/997/8/512/528/645/951/10730/,FALSE,6,,,1000544542,734881840,10730,1,
,1,"Pyramus (VIII), granular layer",8690,PYRgr,951,1037,1038,3,Pyramus (VIII) granular layer,ECE754,/997/8/512/528/645/951/10729/,FALSE,6,,,1852675466,734881840,10729,1,
,1,Uvula (IX),8690,UVU,645,1038,1039,3,Uvula (IX),FFFC91,/997/8/512/528/645/957/,FALSE,5,,,3218909973,734881840,957,1,402
,1,"Uvula (IX), molecular layer",8690,UVUmo,957,1039,1040,3,Uvula (IX) molecular layer,FFFC91,/997/8/512/528/645/957/10734/,FALSE,6,,,276896234,734881840,10734,1,
,1,"Uvula (IX), Purkinje layer",8690,UVUpu,957,1040,1041,3,Uvula (IX) Purkinje layer,FFFC91,/997/8/512/528/645/957/10733/,FALSE,6,,,587968243,734881840,10733,1,
,1,"Uvula (IX), granular layer",8690,UVUgr,957,1041,1042,3,Uvula (IX) granular layer,ECE754,/997/8/512/528/645/957/10732/,FALSE,6,,,1992630887,734881840,10732,1,
,1,Nodulus (X),8690,NOD,645,1042,1043,3,Nodulus (X),FFFC91,/997/8/512/528/645/968/,FALSE,5,,,626869262,734881840,968,1,403
,1,"Nodulus (X), molecular layer",8690,NODmo,968,1043,1044,3,Nodulus (X) molecular layer,FFFC91,/997/8/512/528/645/968/10737/,FALSE,6,,,3288502643,734881840,10737,1,
,1,"Nodulus (X), Purkinje layer",8690,NODpu,968,1044,1045,3,Nodulus (X) Purkinje layer,FFFC91,/997/8/512/528/645/968/10736/,FALSE,6,,,464770448,734881840,10736,1,
,1,"Nodulus (X), granular layer",8690,NODgr,968,1045,1046,3,Nodulus (X) granular layer,ECE754,/997/8/512/528/645/968/10735/,FALSE,6,,,1316837636,734881840,10735,1,
,1,Hemispheric regions,8690,HEM,528,1046,1047,3,Hemispheric regions,FFFC91,/997/8/512/528/1073/,FALSE,4,,,697387705,734881840,1073,1,133
,1,Simple lobule,8690,SIM,1073,1047,1048,3,Simple lobule,FFFC91,/997/8/512/528/1073/1007/,FALSE,5,,,3723950850,734881840,1007,1,408
,1,"Simple lobule, molecular layer",8690,SIMmo,1007,1048,1049,3,Simple lobule molecular layer,FFFC91,/997/8/512/528/1073/1007/10674/,FALSE,6,,,4097504869,734881840,10674,1,
,1,"Simple lobule, Purkinje layer",8690,SIMpu,1007,1049,1050,3,Simple lobule Purkinje layer,FFFC91,/997/8/512/528/1073/1007/10673/,FALSE,6,,,2519411327,734881840,10673,1,
,1,"Simple lobule, granular layer",8690,SIMgr,1007,1050,1051,3,Simple lobule granular layer,ECE754,/997/8/512/528/1073/1007/10672/,FALSE,6,,,3286607595,734881840,10672,1,
,1,Ansiform lobule,8690,AN,1073,1051,1052,3,Ansiform lobule,FFFC91,/997/8/512/528/1073/1017/,FALSE,5,,,3221901529,734881840,1017,1,409
,1,Crus 1,8690,ANcr1,1017,1052,1053,3,Crus 1,FFFC91,/997/8/512/528/1073/1017/1056/,FALSE,6,,,1964034289,734881840,1056,1,414
,1,"Crus 1, molecular layer",8690,ANcr1mo,1056,1053,1054,3,Crus 1 molecular layer,FFFC91,/997/8/512/528/1073/1017/1056/10677/,FALSE,7,,,1036534048,734881840,10677,1,
,1,"Crus 1, Purkinje layer",8690,ANcr1pu,1056,1054,1055,3,Crus 1 Purkinje layer,FFFC91,/997/8/512/528/1073/1017/1056/10676/,FALSE,7,,,1757210892,734881840,10676,1,
,1,"Crus 1, granular layer",8690,ANcr1gr,1056,1055,1056,3,Crus 1 granular layer,ECE754,/997/8/512/528/1073/1017/1056/10675/,FALSE,7,,,1030907288,734881840,10675,1,
,1,Crus 2,8690,ANcr2,1017,1056,1057,3,Crus 2,FFFC91,/997/8/512/528/1073/1017/1064/,FALSE,6,,,3961100619,734881840,1064,1,415
,1,"Crus 2, molecular layer",8690,ANcr2mo,1064,1057,1058,3,Crus 2 molecular layer,FFFC91,/997/8/512/528/1073/1017/1064/10680/,FALSE,7,,,1850874532,734881840,10680,1,
,1,"Crus 2, Purkinje layer",8690,ANcr2pu,1064,1058,1059,3,Crus 2 Purkinje layer,FFFC91,/997/8/512/528/1073/1017/1064/10679/,FALSE,7,,,1098145278,734881840,10679,1,
,1,"Crus 2, granular layer",8690,ANcr2gr,1064,1059,1060,3,Crus 2 granular layer,ECE754,/997/8/512/528/1073/1017/1064/10678/,FALSE,7,,,347787626,734881840,10678,1,
,1,Paramedian lobule,8690,PRM,1073,1060,1061,3,Paramedian lobule,FFFC91,/997/8/512/528/1073/1025/,FALSE,5,,,2367515256,734881840,1025,1,410
,1,"Paramedian lobule, molecular layer",8690,PRMmo,1025,1061,1062,3,Paramedian lobule molecular layer,FFFC91,/997/8/512/528/1073/1025/10683/,FALSE,6,,,636299035,734881840,10683,1,
,1,"Paramedian lobule, Purkinje layer",8690,PRMpu,1025,1062,1063,3,Paramedian lobule Purkinje layer,FFFC91,/997/8/512/528/1073/1025/10682/,FALSE,6,,,4204635611,734881840,10682,1,
,1,"Paramedian lobule, granular layer",8690,PRMgr,1025,1063,1064,3,Paramedian lobule granular layer,ECE754,/997/8/512/528/1073/1025/10681/,FALSE,6,,,2941462863,734881840,10681,1,
,1,Copula pyramidis,8690,COPY,1073,1064,1065,3,Copula pyramidis,FFFC91,/997/8/512/528/1073/1033/,FALSE,5,,,2916242466,734881840,1033,1,411
,1,"Copula pyramidis, molecular layer",8690,COPYmo,1033,1065,1066,3,Copula pyramidis molecular layer,FFFC91,/997/8/512/528/1073/1033/10686/,FALSE,6,,,536021991,734881840,10686,1,
,1,"Copula pyramidis, Purkinje layer",8690,COPYpu,1033,1066,1067,3,Copula pyramidis Purkinje layer,FFFC91,/997/8/512/528/1073/1033/10685/,FALSE,6,,,1373673402,734881840,10685,1,
,1,"Copula pyramidis, granular layer",8690,COPYgr,1033,1067,1068,3,Copula pyramidis granular layer,ECE754,/997/8/512/528/1073/1033/10684/,FALSE,6,,,70130478,734881840,10684,1,
,1,Paraflocculus,8690,PFL,1073,1068,1069,3,Paraflocculus,FFFC91,/997/8/512/528/1073/1041/,FALSE,5,,,775625608,734881840,1041,1,412
,1,"Paraflocculus, molecular layer",8690,PFLmo,1041,1069,1070,3,Paraflocculus molecular layer,FFFC91,/997/8/512/528/1073/1041/10689/,FALSE,6,,,2192132592,734881840,10689,1,
,1,"Paraflocculus, Purkinje layer",8690,PFLpu,1041,1070,1071,3,Paraflocculus Purkinje layer,FFFC91,/997/8/512/528/1073/1041/10688/,FALSE,6,,,3654627135,734881840,10688,1,
,1,"Paraflocculus, granular layer",8690,PFLgr,1041,1071,1072,3,Paraflocculus granular layer,ECE754,/997/8/512/528/1073/1041/10687/,FALSE,6,,,2350621611,734881840,10687,1,
,1,Flocculus,8690,FL,1073,1072,1073,3,Flocculus,FFFC91,/997/8/512/528/1073/1049/,FALSE,5,,,1738627181,734881840,1049,1,413
,1,"Flocculus, molecular layer",8690,FLmo,1049,1073,1074,3,Flocculus molecular layer,FFFC91,/997/8/512/528/1073/1049/10692/,FALSE,6,,,1260681159,734881840,10692,1,
,1,"Flocculus, Purkinje layer",8690,FLpu,1049,1074,1075,3,Flocculus Purkinje layer,FFFC91,/997/8/512/528/1073/1049/10691/,FALSE,6,,,1489739340,734881840,10691,1,
,1,"Flocculus, granular layer",8690,FLgr,1049,1075,1076,3,Flocculus granular layer,ECE754,/997/8/512/528/1073/1049/10690/,FALSE,6,,,218436312,734881840,10690,1,
,1,"Cerebellar cortex, molecular layer",8690,CBXmo,528,1076,1077,3,Cerebellar cortex molecular layer,FFFC91,/997/8/512/528/1144/,FALSE,4,,,2797331721,734881840,1144,1,1142
,1,"Cerebellar cortex, Purkinje layer",8690,CBXpu,528,1077,1078,3,Cerebellar cortex Purkinje layer,FFFC91,/997/8/512/528/1145/,FALSE,4,,,2145022156,734881840,1145,1,1143
,1,"Cerebellar cortex, granular layer",8690,CBXgr,528,1078,1079,3,Cerebellar cortex granular layer,ECE754,/997/8/512/528/1143/,FALSE,4,,,706018392,734881840,1143,1,1141
,1,Cerebellar nuclei,8690,CBN,512,1079,1080,3,Cerebellar nuclei,F0F080,/997/8/512/519/,FALSE,3,,,1080202909,734881840,519,1,64
,1,Fastigial nucleus,8690,FN,519,1080,1081,3,Fastigial nucleus,FFFDBC,/997/8/512/519/989/,FALSE,4,,,960199658,734881840,989,1,123
,1,Interposed nucleus,8690,IP,519,1081,1082,3,Interposed nucleus,FFFDBC,/997/8/512/519/91/,FALSE,4,,,3559061393,734881840,91,1,152
,1,Dentate nucleus,8690,DN,519,1082,1083,3,Dentate nucleus,FFFDBC,/997/8/512/519/846/,FALSE,4,,,928321645,734881840,846,1,105
,1,Vestibulocerebellar nucleus,8690,VeCB,519,1083,1084,3,Vestibulocerebellar nucleus,FFFDBC,/997/8/512/519/589508455/,FALSE,4,,,3164461348,734881840,589508455,1,
,1,fiber tracts,8690,fiber tracts,997,1084,1085,3,fiber tracts,CCCCCC,/997/1009/,FALSE,1,,,771268094,734881840,1009,1,691
,1,cranial nerves,8690,cm,1009,1085,1086,3,cranial nerves,CCCCCC,/997/1009/967/,FALSE,2,,,1191830544,734881840,967,1,686
,1,terminal nerve,8690,tn,967,1086,1087,3,terminal nerve,CCCCCC,/997/1009/967/885/,FALSE,3,,,3037669130,734881840,885,1,676
,1,vomeronasal nerve,8690,von,967,1087,1088,3,vomeronasal nerve,CCCCCC,/997/1009/967/949/,FALSE,3,,,277092608,734881840,949,1,684
,1,olfactory nerve,8690,In,967,1088,1089,3,olfactory nerve,CCCCCC,/997/1009/967/840/,FALSE,3,,,1727601264,734881840,840,1,670
,1,olfactory nerve layer of main olfactory bulb,8690,onl,840,1089,1090,3,olfactory nerve layer of main olfactory bulb,CCCCCC,/997/1009/967/840/1016/,FALSE,4,,,3450858286,734881840,1016,1,692
,1,"lateral olfactory tract, general",8690,lotg,840,1090,1091,3,lateral olfactory tract general,CCCCCC,/997/1009/967/840/21/,FALSE,4,,,2601931165,734881840,21,1,568
,1,"lateral olfactory tract, body",8690,lot,21,1091,1092,3,lateral olfactory tract body,CCCCCC,/997/1009/967/840/21/665/,FALSE,5,,,2791586724,734881840,665,1,507
,1,dorsal limb,8690,lotd,21,1092,1093,3,dorsal limb,CCCCCC,/997/1009/967/840/21/538/,FALSE,5,,,2177072245,734881840,538,1,491
,1,accessory olfactory tract,8690,aolt,21,1093,1094,3,accessory olfactory tract,CCCCCC,/997/1009/967/840/21/459/,FALSE,5,,,1866105457,734881840,459,1,481
,1,"anterior commissure, olfactory limb",8690,aco,840,1094,1095,3,anterior commissure olfactory limb,CCCCCC,/997/1009/967/840/900/,FALSE,4,,,1365430169,734881840,900,1,536
,1,optic nerve,8690,IIn,967,1095,1096,3,optic nerve,CCCCCC,/997/1009/967/848/,FALSE,3,,,3100185865,734881840,848,1,671
,1,accessory optic tract,8690,aot,848,1096,1097,3,accessory optic tract,CCCCCC,/997/1009/967/848/876/,FALSE,4,,,2019784696,734881840,876,1,533
,1,brachium of the superior colliculus,8690,bsc,848,1097,1098,3,brachium of the superior colliculus,CCCCCC,/997/1009/967/848/916/,FALSE,4,,,2637319906,734881840,916,1,538
,1,superior colliculus commissure,8690,csc,848,1098,1099,3,superior colliculus commissure,CCCCCC,/997/1009/967/848/336/,FALSE,4,,,4201356620,734881840,336,1,607
,1,optic chiasm,8690,och,848,1099,1100,3,optic chiasm,CCCCCC,/997/1009/967/848/117/,FALSE,4,,,1585611786,734881840,117,1,580
,1,optic tract,8690,opt,848,1100,1101,3,optic tract,CCCCCC,/997/1009/967/848/125/,FALSE,4,,,473050819,734881840,125,1,581
,1,tectothalamic pathway,8690,ttp,848,1101,1102,3,tectothalamic pathway,CCCCCC,/997/1009/967/848/357/,FALSE,4,,,2212800702,734881840,357,1,610
,1,oculomotor nerve,8690,IIIn,967,1102,1103,3,oculomotor nerve,CCCCCC,/997/1009/967/832/,FALSE,3,,,4065434170,734881840,832,1,669
,1,medial longitudinal fascicle,8690,mlf,832,1103,1104,3,medial longitudinal fascicle,CCCCCC,/997/1009/967/832/62/,FALSE,4,,,2996842461,734881840,62,1,573
,1,posterior commissure,8690,pc,832,1104,1105,3,posterior commissure,CCCCCC,/997/1009/967/832/158/,FALSE,4,,,4129046125,734881840,158,1,585
,1,trochlear nerve,8690,IVn,967,1105,1106,3,trochlear nerve,CCCCCC,/997/1009/967/911/,FALSE,3,,,1219326126,734881840,911,1,679
,1,trochlear nerve decussation,8690,IVd,911,1106,1107,3,trochlear nerve decussation,CCCCCC,/997/1009/967/911/384/,FALSE,4,,,2082477936,734881840,384,1,613
,1,abducens nerve,8690,VIn,967,1107,1108,3,abducens nerve,CCCCCC,/997/1009/967/710/,FALSE,3,,,12381790,734881840,710,1,654
,1,trigeminal nerve,8690,Vn,967,1108,1109,3,trigeminal nerve,CCCCCC,/997/1009/967/901/,FALSE,3,,,3826678836,734881840,901,1,678
,1,motor root of the trigeminal nerve,8690,moV,901,1109,1110,3,motor root of the trigeminal nerve,CCCCCC,/997/1009/967/901/93/,FALSE,4,,,511291358,734881840,93,1,577
,1,sensory root of the trigeminal nerve,8690,sV,901,1110,1111,3,sensory root of the trigeminal nerve,CCCCCC,/997/1009/967/901/229/,FALSE,4,,,1119694834,734881840,229,1,594
,1,midbrain tract of the trigeminal nerve,8690,mtV,229,1111,1112,3,midbrain tract of the trigeminal nerve,CCCCCC,/997/1009/967/901/229/705/,FALSE,5,,,1926814004,734881840,705,1,512
,1,spinal tract of the trigeminal nerve,8690,sptV,229,1112,1113,3,spinal tract of the trigeminal nerve,CCCCCC,/997/1009/967/901/229/794/,FALSE,5,,,853181822,734881840,794,1,523
,1,facial nerve,8690,VIIn,967,1113,1114,3,facial nerve,CCCCCC,/997/1009/967/798/,FALSE,3,,,2302244085,734881840,798,1,665
,1,intermediate nerve,8690,iVIIn,798,1114,1115,3,intermediate nerve,CCCCCC,/997/1009/967/798/1131/,FALSE,4,,,2336161075,734881840,1131,1,565
,1,genu of the facial nerve,8690,gVIIn,798,1115,1116,3,genu of the facial nerve,CCCCCC,/997/1009/967/798/1116/,FALSE,4,,,3232359188,734881840,1116,1,563
,1,vestibulocochlear nerve,8690,VIIIn,967,1116,1117,3,vestibulocochlear nerve,CCCCCC,/997/1009/967/933/,FALSE,3,,,3849290809,734881840,933,1,682
,1,efferent cochleovestibular bundle,8690,cvb,933,1117,1118,3,efferent cochleovestibular bundle,CCCCCC,/997/1009/967/933/1076/,FALSE,4,,,4075971237,734881840,1076,1,558
,1,vestibular nerve,8690,vVIIIn,933,1118,1119,3,vestibular nerve,CCCCCC,/997/1009/967/933/413/,FALSE,4,,,3018519253,734881840,413,1,617
,1,cochlear nerve,8690,cVIIIn,933,1119,1120,3,cochlear nerve,CCCCCC,/997/1009/967/933/948/,FALSE,4,,,962095195,734881840,948,1,542
,1,trapezoid body,8690,tb,948,1120,1121,3,trapezoid body,CCCCCC,/997/1009/967/933/948/841/,FALSE,5,,,1491826042,734881840,841,1,529
,1,intermediate acoustic stria,8690,ias,948,1121,1122,3,intermediate acoustic stria,CCCCCC,/997/1009/967/933/948/641/,FALSE,5,,,2460821868,734881840,641,1,504
,1,dorsal acoustic stria,8690,das,948,1122,1123,3,dorsal acoustic stria,CCCCCC,/997/1009/967/933/948/506/,FALSE,5,,,2563848709,734881840,506,1,487
,1,lateral lemniscus,8690,ll,948,1123,1124,3,lateral lemniscus,CCCCCC,/997/1009/967/933/948/658/,FALSE,5,,,2249670554,734881840,658,1,506
,1,inferior colliculus commissure,8690,cic,948,1124,1125,3,inferior colliculus commissure,CCCCCC,/997/1009/967/933/948/633/,FALSE,5,,,1506772234,734881840,633,1,503
,1,brachium of the inferior colliculus,8690,bic,948,1125,1126,3,brachium of the inferior colliculus,CCCCCC,/997/1009/967/933/948/482/,FALSE,5,,,2423549855,734881840,482,1,484
,1,glossopharyngeal nerve,8690,IXn,967,1126,1127,3,glossopharyngeal nerve,CCCCCC,/997/1009/967/808/,FALSE,3,,,2892311360,734881840,808,1,666
,1,vagus nerve,8690,Xn,967,1127,1128,3,vagus nerve,CCCCCC,/997/1009/967/917/,FALSE,3,,,2090451855,734881840,917,1,680
,1,solitary tract,8690,ts,917,1128,1129,3,solitary tract,CCCCCC,/997/1009/967/917/237/,FALSE,4,,,3517832558,734881840,237,1,595
,1,accessory spinal nerve,8690,XIn,967,1129,1130,3,accessory spinal nerve,CCCCCC,/997/1009/967/717/,FALSE,3,,,2966859887,734881840,717,1,655
,1,hypoglossal nerve,8690,XIIn,967,1130,1131,3,hypoglossal nerve,CCCCCC,/997/1009/967/813/,FALSE,3,,,2776584549,734881840,813,1,667
,1,ventral roots,8690,vrt,967,1131,1132,3,ventral roots,CCCCCC,/997/1009/967/925/,FALSE,3,,,4038675037,734881840,925,1,681
,1,dorsal roots,8690,drt,967,1132,1133,3,dorsal roots,CCCCCC,/997/1009/967/792/,FALSE,3,,,3729235522,734881840,792,1,664
,1,cervicothalamic tract,8690,cett,792,1133,1134,3,cervicothalamic tract,CCCCCC,/997/1009/967/792/932/,FALSE,4,,,2955091529,734881840,932,1,540
,1,dorsolateral fascicle,8690,dl,932,1134,1135,3,dorsolateral fascicle,CCCCCC,/997/1009/967/792/932/570/,FALSE,5,,,4232767129,734881840,570,1,495
,1,dorsal commissure of the spinal cord,8690,dcm,932,1135,1136,3,dorsal commissure of the spinal cord,CCCCCC,/997/1009/967/792/932/522/,FALSE,5,,,2940092852,734881840,522,1,489
,1,ventral commissure of the spinal cord,8690,vc,932,1136,1137,3,ventral commissure of the spinal cord,CCCCCC,/997/1009/967/792/932/858/,FALSE,5,,,391042733,734881840,858,1,531
,1,fasciculus proprius,8690,fpr,932,1137,1138,3,fasciculus proprius,CCCCCC,/997/1009/967/792/932/586/,FALSE,5,,,2538399429,734881840,586,1,497
,1,dorsal column,8690,dc,932,1138,1139,3,dorsal column,CCCCCC,/997/1009/967/792/932/514/,FALSE,5,,,4021874632,734881840,514,1,488
,1,cuneate fascicle,8690,cuf,514,1139,1140,3,cuneate fascicle,CCCCCC,/997/1009/967/792/932/514/380/,FALSE,6,,,1158547825,734881840,380,1,471
,1,gracile fascicle,8690,grf,514,1140,1141,3,gracile fascicle,CCCCCC,/997/1009/967/792/932/514/388/,FALSE,6,,,4000740023,734881840,388,1,472
,1,internal arcuate fibers,8690,iaf,514,1141,1142,3,internal arcuate fibers,CCCCCC,/997/1009/967/792/932/514/396/,FALSE,6,,,3611554723,734881840,396,1,473
,1,medial lemniscus,8690,ml,932,1142,1143,3,medial lemniscus,CCCCCC,/997/1009/967/792/932/697/,FALSE,5,,,3519337805,734881840,697,1,511
,1,spinothalamic tract,8690,sst,967,1143,1144,3,spinothalamic tract,CCCCCC,/997/1009/967/871/,FALSE,3,,,3879904993,734881840,871,1,674
,1,lateral spinothalamic tract,8690,sttl,871,1144,1145,3,lateral spinothalamic tract,CCCCCC,/997/1009/967/871/29/,FALSE,4,,,1590160233,734881840,29,1,569
,1,ventral spinothalamic tract,8690,sttv,871,1145,1146,3,ventral spinothalamic tract,CCCCCC,/997/1009/967/871/389/,FALSE,4,,,797556340,734881840,389,1,614
,1,spinocervical tract,8690,scrt,871,1146,1147,3,spinocervical tract,CCCCCC,/997/1009/967/871/245/,FALSE,4,,,1786118986,734881840,245,1,596
,1,spino-olivary pathway,8690,sop,871,1147,1148,3,spino-olivary pathway,CCCCCC,/997/1009/967/871/261/,FALSE,4,,,3501259155,734881840,261,1,598
,1,spinoreticular pathway,8690,srp,871,1148,1149,3,spinoreticular pathway,CCCCCC,/997/1009/967/871/270/,FALSE,4,,,2749725572,734881840,270,1,599
,1,spinovestibular pathway,8690,svp,871,1149,1150,3,spinovestibular pathway,CCCCCC,/997/1009/967/871/293/,FALSE,4,,,2122676298,734881840,293,1,602
,1,spinotectal pathway,8690,stp,871,1150,1151,3,spinotectal pathway,CCCCCC,/997/1009/967/871/277/,FALSE,4,,,2155059607,734881840,277,1,600
,1,spinohypothalamic pathway,8690,shp,871,1151,1152,3,spinohypothalamic pathway,CCCCCC,/997/1009/967/871/253/,FALSE,4,,,966214946,734881840,253,1,597
,1,spinotelenchephalic pathway,8690,step,871,1152,1153,3,spinotelenchephalic pathway,CCCCCC,/997/1009/967/871/285/,FALSE,4,,,1805493208,734881840,285,1,601
